width,station,num.b,meas.b,num.n,meas.n,depth,netwidth,temp,phi,area.n,area.b
88,K20,1,1,9,9,69,17.227,-1.4,3.628743979,0.014038138,0.001657
88,K21,6,6,7,7,73,16.812,-1.2,4.01417833,0.014244035,0.001774
88,K22,7,7,31,31,84,17.182,0.3,4.584010222,0.014312055,0.00179
88,K23,13,13,5,5,95,17.373,1.8,5.003959037,0.014136851,0.001984
88,K24,6,6,8,8,102,17.068,2.5,5.064305575,0.013814022,0.002303
88,K25,0,0,3,3,109,17.441,2.8,4.726845964,0.01565666,0.002086
88,L20,13,13,29,29,67,17.602,-1.1,3.825626356,0.014241084,0.001801
88,L21,5,5,27,27,73,16.83,-1.4,4.260148815,0.014195496,0.001732
88,L22,20,20,31,31,82,17.487,-0.1,4.762805981,0.014142943,0.001803
88,L23,5,5,2,2,92,17.397,1.2,5.095623434,0.014065082,0.001973
88,L24,7,7,12,12,101,17.608,2.1,5.139558957,0.014071393,0.002287
88,L25,15,15,6,6,112,17.441,2.6,4.907495526,0.01400404,0.002199
88,N20,5,5,9.4086,6,60,16.65,-1.2,4.226803119,0.014014547,0.001513
88,N21,1,1,8.9406,6,68,16.959,-1.5,4.659262716,0.013547802,0.001949
88,N22,1,1,0,0,75,17.666,-1.5,4.932028292,0.01470491,0.001568
88,N24,2,2,9.2925,5,87,17.36,-0.4,5.126624379,0.013771977,0.002281
88,N25,2,2,0,0,102,17.654,1.6,5.248364893,0.014334626,0.002505
88,N26,2,2,2,2,110,17.28,2.1,5.396134818,0.014423914,0.002565
88,N27,0,0,1,1,120,17.873,2.4,5.454663137,0.014137261,0.002595
88,O20,0,0,1.9172,1,56,17.214,-1.4,4.336545986,0.014288522,0.001493
88,O22,1,1,0,0,72,18.317,-1.5,4.847790796,0.015305537,0.001688
88,O24,2,2,5,5,84,17.36,-1.1,4.952238978,0.01433885,0.001958
88,O25,7,7,4,4,95,17.654,-0.2,5.291280223,0.014905952,0.001766
88,O26,9,9,10,10,104,17.11,1.8,5.668704942,0.013623533,0.001917
88,O27,13,13,16,16,116,17.873,2.1,5.926751027,0.014444706,0.002441
88,ON2524,1,1,3,3,93,17.654,1.2,5.161146292,0.01480301,0.00174
88,ON2625,2,2,4,4,102,17.654,1.9,5.422878264,0.014216243,0.001867
88,P26,6,6,0,0,97,18.02,0.6,5.834476673,0.01460554,0.00235
88,P27,2,2,2,2,108,17.26,1.2,6.220015486,0.014115351,0.001956
88,P31,0,0,4,4,135,17.362,2,5.917210233,0.013540714,0.002941
88,P32,0,0,1,1,141,17.008,2.1,5.049570539,0.012877846,0.002357
88,PO2423,0,0,2,2,76,17.475,-1.3,4.763223757,0.014601968,0.001967
88,PO2524,2,2,4,4,80,17.738,-1.2,5.013458814,0.014387317,0.001763
88,PO2625,2,2,4,4,94,17.955,-0.3,5.502575852,0.014673258,0.002079
88,PO2726,5,5,10,10,106,17.782,1.3,5.964650876,0.014091204,0.002411
88,Q26,3,3,0,0,90,19.413,-0.2,5.945693096,0.015632713,0.002159
88,Q30,2,2,16,16,137,18.04,2.1,6.254995441,0.014274615,0.002419
88,Q31,4,4,27,27,147,18.04,2,6.005221973,0.014006375,0.002255
88,QP2625,5,5,1,1,87,17.674,0.4,5.642188314,0.013995314,0.001856
88,QP2726,16,16,6,6,100,18.343,0.6,6.156088468,0.014455544,0.002417
88,R29,13.975,6,31.4228,2,118,17.438,1.7,6.378360304,0.014067725,0.002035
88,R30,23,23,43.4057,13,129,18.04,2,6.348531674,0.014479741,0.0024
88,R31,12,12,22,22,147,18.177,2,6.085079067,0.014764589,0.002316
88,R32,2,2,8,8,162,18.177,2.5,5.085582753,0.014663897,0.002538
88,S28,1,1,0,0,102,16.785,1,6.443201463,0.013340289,0.002063
88,S29,22,22,316.7526,12,111,16.76,1.7,6.394496666,0.013452353,0.002414
88,S30,30.666,18,3.5072,2,122,17.873,1.9,6.3905984,0.013897558,0.001952
88,S31,2,2,11,11,132,18.04,2.1,6.093261242,0.014232538,0.002154
88,T30,12,12,12,12,117,17.873,1.8,6.407144772,0.013954879,0.001966
93,F18,2,2,5,5,107,17.882,2.3,3.309177913,0.013930624,0.002155
93,F22,3,3,2,2,113,17.814,3.7,3.66151186,0.01465671,0.001968
93,G18,0,0,2,2,81,17.73,-0.5,3.210886413,0.015709323,0.001757
93,G22,0,0,1,1,94,16.924,2.9,3.504982695,0.014116886,0.002027
93,H18,1,1,2,2,74,17.655,-0.7,3.312258852,0.015714934,0.001505
93,H23,0,0,3,3,99,17.653,3.5,4.207180244,0.014313227,0.002664
93,I18,2,2,12,12,71,17.168,-0.2,3.464881134,0.01426035,0.001726
93,I21,1,1,6,6,73,15.877,-0.3,3.407365428,0.012535312,0.001424
93,I22,13,13,32.2656,24,84,16.847,1.8,3.995256604,0.013787421,0.002207
93,I23,47,47,107.6404,74,99,17.1,2.8,4.53177275,0.013869834,0.002579
93,IH2120,1,1,5,5,69,19.724,-0.5,3.084690721,0.01393945,0.001573
93,J18,0,0,1,1,69,17.01,-1.3,3.53616725,0.013955533,0.001729
93,J19,0,0,6,6,70,17.674,-1.4,3.383303385,0.016108009,0.001967
93,J20,10,10,18,18,70,17.531,-1.3,3.420389645,0.014342088,0.001781
93,J21,8,8,87.0816,47,74,21.313,-0.7,3.782849245,0.017883537,0.001866
93,J22,2,2,1,1,86,17.659,1.2,4.363528075,0.014132744,0.002204
93,J23,6,6,17,17,98,17.654,2,4.825662831,0.014478744,0.002223
93,J24,10,10,6,6,104,17.238,2.2,4.898351515,0.010564225,0.001779
93,J25,6,6,2,2,108,18.31,2.8,4.497124707,0.01693322,0.002364
93,JI2019,0,0,2,2,66,16.21,-1.4,3.256647755,0.013214119,0.001637
93,JI2120,0,0,11,11,71,16.959,-1.1,3.396841343,0.013854358,0.001986
93,JI2221,3,3,5,5,77,17.237,0.3,3.883139896,0.014156848,0.001922
93,K20,5,5,8,8,69,17.227,-1.4,3.628743979,0.014038138,0.001657
93,K21,10,10,19,19,73,16.812,-1.2,4.01417833,0.014244035,0.001774
93,K22,20,20,47,47,84,17.182,0.3,4.584010222,0.014312055,0.00179
93,K23,12,12,13,13,95,17.373,1.8,5.003959037,0.014136851,0.001984
93,K24,6,6,5,5,102,17.068,2.5,5.064305575,0.013814022,0.002303
93,K25,2,2,2,2,109,17.441,2.8,4.726845964,0.01565666,0.002086
93,L20,11,11,32,32,67,17.602,-1.1,3.825626356,0.014241084,0.001801
93,L21,5,5,16,16,73,16.83,-1.4,4.260148815,0.014195496,0.001732
93,L22,12,12,24,24,82,17.487,-0.1,4.762805981,0.014142943,0.001803
93,L23,4,4,11,11,92,17.397,1.2,5.095623434,0.014065082,0.001973
93,L24,10,10,8,8,101,17.608,2.1,5.139558957,0.014071393,0.002287
93,L25,19,19,16,16,112,17.441,2.6,4.907495526,0.01400404,0.002199
93,N20,6,6,3.1362,2,60,16.65,-1.2,4.226803119,0.014014547,0.001513
93,N21,5,5,1.4901,1,68,16.959,-1.5,4.659262716,0.013547802,0.001949
93,N22,2,2,4.8481,1,75,17.666,-1.5,4.932028292,0.01470491,0.001568
93,N24,5,5,13.0095,7,87,17.36,-0.4,5.126624379,0.013771977,0.002281
93,N25,3,3,4,4,102,17.654,1.6,5.248364893,0.014334626,0.002505
93,N26,3,3,3,3,110,17.28,2.1,5.396134818,0.014423914,0.002565
93,N27,0,0,3,3,120,17.873,2.4,5.454663137,0.014137261,0.002595
93,O25,1,1,8,8,95,17.654,-0.2,5.291280223,0.014905952,0.001766
93,O26,6,6,14,14,104,17.11,1.8,5.668704942,0.013623533,0.001917
93,O27,18,18,18,18,116,17.873,2.1,5.926751027,0.014444706,0.002441
93,ON2524,4,4,2,2,93,17.654,1.2,5.161146292,0.01480301,0.00174
93,ON2625,2,2,2,2,102,17.654,1.9,5.422878264,0.014216243,0.001867
93,P26,8,8,3,3,97,18.02,0.6,5.834476673,0.01460554,0.00235
93,P27,2,2,3,3,108,17.26,1.2,6.220015486,0.014115351,0.001956
93,P30,0,0,2,2,141,17.568,2.4,6.08594163,0.013706497,0.002482
93,P31,0,0,3,3,135,17.362,2,5.917210233,0.013540714,0.002941
93,P32,1,1,1,1,141,17.008,2.1,5.049570539,0.012877846,0.002357
93,PO2423,1,1,1,1,76,17.475,-1.3,4.763223757,0.014601968,0.001967
93,PO2524,0,0,1,1,80,17.738,-1.2,5.013458814,0.014387317,0.001763
93,PO2625,2,2,4,4,94,17.955,-0.3,5.502575852,0.014673258,0.002079
93,PO2726,7,7,9,9,106,17.782,1.3,5.964650876,0.014091204,0.002411
93,Q26,2,2,0,0,90,19.413,-0.2,5.945693096,0.015632713,0.002159
93,Q30,6,6,14,14,137,18.04,2.1,6.254995441,0.014274615,0.002419
93,Q31,4,4,21,21,147,18.04,2,6.005221973,0.014006375,0.002255
93,QP2625,2,2,0,0,87,17.674,0.4,5.642188314,0.013995314,0.001856
93,QP2726,14,14,8,8,100,18.343,0.6,6.156088468,0.014455544,0.002417
93,R29,10,10,47.1342,3,118,17.438,1.7,6.378360304,0.014067725,0.002035
93,R30,13,13,23.3723,7,129,18.04,2,6.348531674,0.014479741,0.0024
93,R31,8,8,19,19,147,18.177,2,6.085079067,0.014764589,0.002316
93,R32,11,11,9,9,162,18.177,2.5,5.085582753,0.014663897,0.002538
93,S28,4.448,1,0,0,102,16.785,1,6.443201463,0.013340289,0.002063
93,S29,19,19,39.5875,25,111,16.76,1.7,6.394496666,0.013452353,0.002414
93,S30,12,12,24.5504,14,122,17.873,1.9,6.3905984,0.013897558,0.001952
93,S31,6,6,22.6589,7,132,18.04,2.1,6.093261242,0.014232538,0.002154
93,T30,6,6,12,12,117,17.873,1.8,6.407144772,0.013954879,0.001966
98,F18,0,0,3,3,107,17.882,2.3,3.309177913,0.013930624,0.002155
98,F22,0,0,2,2,113,17.814,3.7,3.66151186,0.01465671,0.001968
98,G18,1,1,5,5,81,17.73,-0.5,3.210886413,0.015709323,0.001757
98,G22,0,0,2,2,94,16.924,2.9,3.504982695,0.014116886,0.002027
98,H18,3,3,3,3,74,17.655,-0.7,3.312258852,0.015714934,0.001505
98,H23,5,5,5,5,99,17.653,3.5,4.207180244,0.014313227,0.002664
98,I18,4,4,12,12,71,17.168,-0.2,3.464881134,0.01426035,0.001726
98,I21,2,2,5,5,73,15.877,-0.3,3.407365428,0.012535312,0.001424
98,I22,17,17,28.2324,21,84,16.847,1.8,3.995256604,0.013787421,0.002207
98,I23,53,53,98.9128,68,99,17.1,2.8,4.53177275,0.013869834,0.002579
98,IH2120,1,1,2,2,69,19.724,-0.5,3.084690721,0.01393945,0.001573
98,J18,0,0,1,1,69,17.01,-1.3,3.53616725,0.013955533,0.001729
98,J19,0,0,4,4,70,17.674,-1.4,3.383303385,0.016108009,0.001967
98,J20,8,8,33,33,70,17.531,-1.3,3.420389645,0.014342088,0.001781
98,J21,10,10,116.7264,63,74,21.313,-0.7,3.782849245,0.017883537,0.001866
98,J22,2,2,1,1,86,17.659,1.2,4.363528075,0.014132744,0.002204
98,J23,6,6,15,15,98,17.654,2,4.825662831,0.014478744,0.002223
98,J24,6,6,6,6,104,17.238,2.2,4.898351515,0.010564225,0.001779
98,J25,6,6,5,5,108,18.31,2.8,4.497124707,0.01693322,0.002364
98,JI2019,2,2,6,6,66,16.21,-1.4,3.256647755,0.013214119,0.001637
98,JI2120,0,0,15,15,71,16.959,-1.1,3.396841343,0.013854358,0.001986
98,JI2221,1,1,6,6,77,17.237,0.3,3.883139896,0.014156848,0.001922
98,K20,3,3,4,4,69,17.227,-1.4,3.628743979,0.014038138,0.001657
98,K21,13,13,23,23,73,16.812,-1.2,4.01417833,0.014244035,0.001774
98,K22,17,17,39,39,84,17.182,0.3,4.584010222,0.014312055,0.00179
98,K23,18,18,16,16,95,17.373,1.8,5.003959037,0.014136851,0.001984
98,K24,9,9,14,14,102,17.068,2.5,5.064305575,0.013814022,0.002303
98,K25,5,5,6,6,109,17.441,2.8,4.726845964,0.01565666,0.002086
98,L20,9,9,23,23,67,17.602,-1.1,3.825626356,0.014241084,0.001801
98,L21,6,6,33,33,73,16.83,-1.4,4.260148815,0.014195496,0.001732
98,L22,16,16,29,29,82,17.487,-0.1,4.762805981,0.014142943,0.001803
98,L23,13,13,5,5,92,17.397,1.2,5.095623434,0.014065082,0.001973
98,L24,6,6,14,14,101,17.608,2.1,5.139558957,0.014071393,0.002287
98,L25,24,24,22,22,112,17.441,2.6,4.907495526,0.01400404,0.002199
98,N20,2,2,0,0,60,16.65,-1.2,4.226803119,0.014014547,0.001513
98,N21,1,1,2.9802,2,68,16.959,-1.5,4.659262716,0.013547802,0.001949
98,N22,0,0,4.8481,1,75,17.666,-1.5,4.932028292,0.01470491,0.001568
98,N24,2,2,18.585,10,87,17.36,-0.4,5.126624379,0.013771977,0.002281
98,N25,3,3,6,6,102,17.654,1.6,5.248364893,0.014334626,0.002505
98,N26,2,2,4,4,110,17.28,2.1,5.396134818,0.014423914,0.002565
98,N27,3,3,3,3,120,17.873,2.4,5.454663137,0.014137261,0.002595
98,O20,0,0,1.9172,1,56,17.214,-1.4,4.336545986,0.014288522,0.001493
98,O22,1,1,0,0,72,18.317,-1.5,4.847790796,0.015305537,0.001688
98,O24,1,1,0,0,84,17.36,-1.1,4.952238978,0.01433885,0.001958
98,O25,3,3,7,7,95,17.654,-0.2,5.291280223,0.014905952,0.001766
98,O26,3,3,13,13,104,17.11,1.8,5.668704942,0.013623533,0.001917
98,O27,13,13,9,9,116,17.873,2.1,5.926751027,0.014444706,0.002441
98,ON2524,3,3,4,4,93,17.654,1.2,5.161146292,0.01480301,0.00174
98,ON2625,4,4,1,1,102,17.654,1.9,5.422878264,0.014216243,0.001867
98,P26,11,11,3,3,97,18.02,0.6,5.834476673,0.01460554,0.00235
98,P27,6,6,6,6,108,17.26,1.2,6.220015486,0.014115351,0.001956
98,P30,1,1,3,3,141,17.568,2.4,6.08594163,0.013706497,0.002482
98,P31,0,0,1,1,135,17.362,2,5.917210233,0.013540714,0.002941
98,P32,2,2,0,0,141,17.008,2.1,5.049570539,0.012877846,0.002357
98,PO2423,0,0,1,1,76,17.475,-1.3,4.763223757,0.014601968,0.001967
98,PO2524,0,0,1,1,80,17.738,-1.2,5.013458814,0.014387317,0.001763
98,PO2625,1,1,3,3,94,17.955,-0.3,5.502575852,0.014673258,0.002079
98,PO2726,0,0,12,12,106,17.782,1.3,5.964650876,0.014091204,0.002411
98,Q25,1,1,0,0,63,17.533,0,5.212279699,0.006895825,0.001558
98,Q30,5,5,21,21,137,18.04,2.1,6.254995441,0.014274615,0.002419
98,Q31,4,4,18,18,147,18.04,2,6.005221973,0.014006375,0.002255
98,QP2524,0,0,1,1,60,16.227,0.5,4.899938737,0.009324872,0.001514
98,QP2625,1,1,2,2,87,17.674,0.4,5.642188314,0.013995314,0.001856
98,QP2726,11,11,4,4,100,18.343,0.6,6.156088468,0.014455544,0.002417
98,R29,7,7,0,0,118,17.438,1.7,6.378360304,0.014067725,0.002035
98,R30,12,12,40.0668,12,129,18.04,2,6.348531674,0.014479741,0.0024
98,R31,7,7,22,22,147,18.177,2,6.085079067,0.014764589,0.002316
98,R32,3,3,9,9,162,18.177,2.5,5.085582753,0.014663897,0.002538
98,S29,12,12,17.4185,11,111,16.76,1.7,6.394496666,0.013452353,0.002414
98,S30,14,14,21.0432,12,122,17.873,1.9,6.3905984,0.013897558,0.001952
98,S31,10,10,13,13,132,18.04,2.1,6.093261242,0.014232538,0.002154
98,T30,3,3,6,6,117,17.873,1.8,6.407144772,0.013954879,0.001966
98,V26,2.996,1,0,0,72,17.396,-1.5,5.80326188,0.014551172,0.001544
103,F18,3,3,7,7,107,17.882,2.3,3.309177913,0.013930624,0.002155
103,F21,1,1,0,0,97,17.654,2.3,3.031825009,0.014396391,0.002062
103,F22,0,0,5,5,113,17.814,3.7,3.66151186,0.01465671,0.001968
103,G18,1,1,10,10,81,17.73,-0.5,3.210886413,0.015709323,0.001757
103,GF2221,0,0,3,3,100,17.421,3.3,3.231405051,0.01423686,0.002465
103,H18,1,1,2,2,74,17.655,-0.7,3.312258852,0.015714934,0.001505
103,H23,8,8,9,9,99,17.653,3.5,4.207180244,0.014313227,0.002664
103,I18,4,4,22,22,71,17.168,-0.2,3.464881134,0.01426035,0.001726
103,I21,1,1,12,12,73,15.877,-0.3,3.407365428,0.012535312,0.001424
103,I22,17,17,26.888,20,84,16.847,1.8,3.995256604,0.013787421,0.002207
103,I23,34,34,59.6386,41,99,17.1,2.8,4.53177275,0.013869834,0.002579
103,IH2120,0,0,1,1,69,19.724,-0.5,3.084690721,0.01393945,0.001573
103,IH2221,0,0,2,2,74,16.502,2.8,3.536009676,0.013586867,0.001467
103,J18,0,0,4,4,69,17.01,-1.3,3.53616725,0.013955533,0.001729
103,J19,1,1,4,4,70,17.674,-1.4,3.383303385,0.016108009,0.001967
103,J20,3,3,24,24,70,17.531,-1.3,3.420389645,0.014342088,0.001781
103,J21,3,3,81.5232,44,74,21.313,-0.7,3.782849245,0.017883537,0.001866
103,J22,2,2,1,1,86,17.659,1.2,4.363528075,0.014132744,0.002204
103,J23,1,1,12,12,98,17.654,2,4.825662831,0.014478744,0.002223
103,J24,6,6,15,15,104,17.238,2.2,4.898351515,0.010564225,0.001779
103,J25,13,13,2,2,108,18.31,2.8,4.497124707,0.01693322,0.002364
103,JI2019,1,1,4,4,66,16.21,-1.4,3.256647755,0.013214119,0.001637
103,JI2120,0,0,13,13,71,16.959,-1.1,3.396841343,0.013854358,0.001986
103,JI2221,1,1,8,8,77,17.237,0.3,3.883139896,0.014156848,0.001922
103,K20,1,1,5,5,69,17.227,-1.4,3.628743979,0.014038138,0.001657
103,K21,13,13,19,19,73,16.812,-1.2,4.01417833,0.014244035,0.001774
103,K22,5,5,11,11,84,17.182,0.3,4.584010222,0.014312055,0.00179
103,K23,7,7,13,13,95,17.373,1.8,5.003959037,0.014136851,0.001984
103,K24,9,9,17,17,102,17.068,2.5,5.064305575,0.013814022,0.002303
103,K25,5,5,10,10,109,17.441,2.8,4.726845964,0.01565666,0.002086
103,L20,5,5,4,4,67,17.602,-1.1,3.825626356,0.014241084,0.001801
103,L21,1,1,18,18,73,16.83,-1.4,4.260148815,0.014195496,0.001732
103,L22,8,8,15,15,82,17.487,-0.1,4.762805981,0.014142943,0.001803
103,L23,6,6,5,5,92,17.397,1.2,5.095623434,0.014065082,0.001973
103,L24,8,8,13,13,101,17.608,2.1,5.139558957,0.014071393,0.002287
103,L25,11,11,20,20,112,17.441,2.6,4.907495526,0.01400404,0.002199
103,N20,2,2,1.5681,1,60,16.65,-1.2,4.226803119,0.014014547,0.001513
103,N21,0,0,1.4901,1,68,16.959,-1.5,4.659262716,0.013547802,0.001949
103,N22,1,1,0,0,75,17.666,-1.5,4.932028292,0.01470491,0.001568
103,N24,1,1,9.2925,5,87,17.36,-0.4,5.126624379,0.013771977,0.002281
103,N25,1,1,0,0,102,17.654,1.6,5.248364893,0.014334626,0.002505
103,N26,5,5,11,11,110,17.28,2.1,5.396134818,0.014423914,0.002565
103,N27,7,7,4,4,120,17.873,2.4,5.454663137,0.014137261,0.002595
103,O22,0,0,2.9118,1,72,18.317,-1.5,4.847790796,0.015305537,0.001688
103,O24,0,0,2,2,84,17.36,-1.1,4.952238978,0.01433885,0.001958
103,O25,3,3,3,3,95,17.654,-0.2,5.291280223,0.014905952,0.001766
103,O26,6,6,4,4,104,17.11,1.8,5.668704942,0.013623533,0.001917
103,O27,21,21,11,11,116,17.873,2.1,5.926751027,0.014444706,0.002441
103,ON2524,6,6,2,2,93,17.654,1.2,5.161146292,0.01480301,0.00174
103,ON2625,3,3,6,6,102,17.654,1.9,5.422878264,0.014216243,0.001867
103,P26,6,6,0,0,97,18.02,0.6,5.834476673,0.01460554,0.00235
103,P27,1,1,2,2,108,17.26,1.2,6.220015486,0.014115351,0.001956
103,P30,0,0,3,3,141,17.568,2.4,6.08594163,0.013706497,0.002482
103,P31,1,1,3,3,135,17.362,2,5.917210233,0.013540714,0.002941
103,P32,0,0,1,1,141,17.008,2.1,5.049570539,0.012877846,0.002357
103,PO2625,1,1,1,1,94,17.955,-0.3,5.502575852,0.014673258,0.002079
103,PO2726,8,8,5,5,106,17.782,1.3,5.964650876,0.014091204,0.002411
103,Q26,0,0,62.3517,1,90,19.413,-0.2,5.945693096,0.015632713,0.002159
103,Q30,4,4,18,18,137,18.04,2.1,6.254995441,0.014274615,0.002419
103,Q31,11,11,13,13,147,18.04,2,6.005221973,0.014006375,0.002255
103,QP2625,2,2,1,1,87,17.674,0.4,5.642188314,0.013995314,0.001856
103,QP2726,4,4,4,4,100,18.343,0.6,6.156088468,0.014455544,0.002417
103,R29,13,13,15.7114,1,118,17.438,1.7,6.378360304,0.014067725,0.002035
103,R30,6,6,13.3556,4,129,18.04,2,6.348531674,0.014479741,0.0024
103,R31,8,8,23,23,147,18.177,2,6.085079067,0.014764589,0.002316
103,R32,9,9,12,12,162,18.177,2.5,5.085582753,0.014663897,0.002538
103,S28,1,1,0,0,102,16.785,1,6.443201463,0.013340289,0.002063
103,S29,3,3,12.668,8,111,16.76,1.7,6.394496666,0.013452353,0.002414
103,S30,21,21,31.5648,18,122,17.873,1.9,6.3905984,0.013897558,0.001952
103,S31,4,4,15,15,132,18.04,2.1,6.093261242,0.014232538,0.002154
103,T30,2,2,5,5,117,17.873,1.8,6.407144772,0.013954879,0.001966
108,F18,5,5,4,4,107,17.882,2.3,3.309177913,0.013930624,0.002155
108,F22,2,2,2,2,113,17.814,3.7,3.66151186,0.01465671,0.001968
108,G18,1,1,3,3,81,17.73,-0.5,3.210886413,0.015709323,0.001757
108,G22,1,1,3,3,94,16.924,2.9,3.504982695,0.014116886,0.002027
108,GF2221,0,0,1,1,100,17.421,3.3,3.231405051,0.01423686,0.002465
108,H18,3,3,6,6,74,17.655,-0.7,3.312258852,0.015714934,0.001505
108,H23,7,7,4,4,99,17.653,3.5,4.207180244,0.014313227,0.002664
108,I18,9,9,14,14,71,17.168,-0.2,3.464881134,0.01426035,0.001726
108,I21,1,1,12,12,73,15.877,-0.3,3.407365428,0.012535312,0.001424
108,I22,14,14,26.888,20,84,16.847,1.8,3.995256604,0.013787421,0.002207
108,I23,21,21,48.0018,33,99,17.1,2.8,4.53177275,0.013869834,0.002579
108,IH2120,0,0,6,6,69,19.724,-0.5,3.084690721,0.01393945,0.001573
108,J19,0,0,1,1,70,17.674,-1.4,3.383303385,0.016108009,0.001967
108,J20,7,7,15,15,70,17.531,-1.3,3.420389645,0.014342088,0.001781
108,J21,6,6,79.6704,43,74,21.313,-0.7,3.782849245,0.017883537,0.001866
108,J22,0,0,4,4,86,17.659,1.2,4.363528075,0.014132744,0.002204
108,J23,4,4,8,8,98,17.654,2,4.825662831,0.014478744,0.002223
108,J24,6,6,7,7,104,17.238,2.2,4.898351515,0.010564225,0.001779
108,J25,9,9,4,4,108,18.31,2.8,4.497124707,0.01693322,0.002364
108,JI2019,1,1,2,2,66,16.21,-1.4,3.256647755,0.013214119,0.001637
108,JI2120,0,0,15,15,71,16.959,-1.1,3.396841343,0.013854358,0.001986
108,JI2221,4,4,13,13,77,17.237,0.3,3.883139896,0.014156848,0.001922
108,K20,2,2,10,10,69,17.227,-1.4,3.628743979,0.014038138,0.001657
108,K21,4,4,19,19,73,16.812,-1.2,4.01417833,0.014244035,0.001774
108,K22,9,9,14,14,84,17.182,0.3,4.584010222,0.014312055,0.00179
108,K23,4,4,9,9,95,17.373,1.8,5.003959037,0.014136851,0.001984
108,K24,5,5,11,11,102,17.068,2.5,5.064305575,0.013814022,0.002303
108,K25,7,7,9,9,109,17.441,2.8,4.726845964,0.01565666,0.002086
108,L20,1,1,1,1,67,17.602,-1.1,3.825626356,0.014241084,0.001801
108,L21,2,2,16,16,73,16.83,-1.4,4.260148815,0.014195496,0.001732
108,L22,6,6,14,14,82,17.487,-0.1,4.762805981,0.014142943,0.001803
108,L23,6,6,2,2,92,17.397,1.2,5.095623434,0.014065082,0.001973
108,L24,6,6,7,7,101,17.608,2.1,5.139558957,0.014071393,0.002287
108,L25,13,13,13,13,112,17.441,2.6,4.907495526,0.01400404,0.002199
108,N20,1,1,0,0,60,16.65,-1.2,4.226803119,0.014014547,0.001513
108,N24,2,2,14.868,8,87,17.36,-0.4,5.126624379,0.013771977,0.002281
108,N25,3,3,1,1,102,17.654,1.6,5.248364893,0.014334626,0.002505
108,N26,4,4,5,5,110,17.28,2.1,5.396134818,0.014423914,0.002565
108,N27,6,6,3,3,120,17.873,2.4,5.454663137,0.014137261,0.002595
108,O22,1,1,0,0,72,18.317,-1.5,4.847790796,0.015305537,0.001688
108,O25,1,1,5,5,95,17.654,-0.2,5.291280223,0.014905952,0.001766
108,O26,0,0,7,7,104,17.11,1.8,5.668704942,0.013623533,0.001917
108,O27,12,12,8,8,116,17.873,2.1,5.926751027,0.014444706,0.002441
108,ON2524,1,1,3,3,93,17.654,1.2,5.161146292,0.01480301,0.00174
108,ON2625,3,3,4,4,102,17.654,1.9,5.422878264,0.014216243,0.001867
108,P26,5,5,3,3,97,18.02,0.6,5.834476673,0.01460554,0.00235
108,P27,3,3,6,6,108,17.26,1.2,6.220015486,0.014115351,0.001956
108,P30,0,0,4,4,141,17.568,2.4,6.08594163,0.013706497,0.002482
108,P31,1,1,3,3,135,17.362,2,5.917210233,0.013540714,0.002941
108,P32,1,1,1,1,141,17.008,2.1,5.049570539,0.012877846,0.002357
108,PO2423,0,0,1,1,76,17.475,-1.3,4.763223757,0.014601968,0.001967
108,PO2625,2,2,1,1,94,17.955,-0.3,5.502575852,0.014673258,0.002079
108,PO2726,4,4,7,7,106,17.782,1.3,5.964650876,0.014091204,0.002411
108,Q30,3,3,12,12,137,18.04,2.1,6.254995441,0.014274615,0.002419
108,Q31,9,9,25,25,147,18.04,2,6.005221973,0.014006375,0.002255
108,QP2726,0,0,1,1,100,18.343,0.6,6.156088468,0.014455544,0.002417
108,R29,6,6,0,0,118,17.438,1.7,6.378360304,0.014067725,0.002035
108,R30,9,9,13.3556,4,129,18.04,2,6.348531674,0.014479741,0.0024
108,R31,8,8,15,15,147,18.177,2,6.085079067,0.014764589,0.002316
108,R32,10,10,14,14,162,18.177,2.5,5.085582753,0.014663897,0.002538
108,S29,3,3,12.668,8,111,16.76,1.7,6.394496666,0.013452353,0.002414
108,S30,10,10,15.7824,9,122,17.873,1.9,6.3905984,0.013897558,0.001952
108,S31,4,4,11,11,132,18.04,2.1,6.093261242,0.014232538,0.002154
108,T30,1,1,2,2,117,17.873,1.8,6.407144772,0.013954879,0.001966
113,F18,10,10,5,5,107,17.882,2.3,3.309177913,0.013930624,0.002155
113,F22,0,0,5,5,113,17.814,3.7,3.66151186,0.01465671,0.001968
113,G18,0,0,11,11,81,17.73,-0.5,3.210886413,0.015709323,0.001757
113,G22,1,1,2,2,94,16.924,2.9,3.504982695,0.014116886,0.002027
113,H18,2,2,16,16,74,17.655,-0.7,3.312258852,0.015714934,0.001505
113,H23,2,2,6,6,99,17.653,3.5,4.207180244,0.014313227,0.002664
113,I18,8,8,16,16,71,17.168,-0.2,3.464881134,0.01426035,0.001726
113,I21,0,0,25,25,73,15.877,-0.3,3.407365428,0.012535312,0.001424
113,I22,15,15,63.1868,47,84,16.847,1.8,3.995256604,0.013787421,0.002207
113,I23,14,14,37.8196,26,99,17.1,2.8,4.53177275,0.013869834,0.002579
113,IH2120,1,1,4,4,69,19.724,-0.5,3.084690721,0.01393945,0.001573
113,IH2221,0,0,2,2,74,16.502,2.8,3.536009676,0.013586867,0.001467
113,J18,0,0,1,1,69,17.01,-1.3,3.53616725,0.013955533,0.001729
113,J19,1,1,3,3,70,17.674,-1.4,3.383303385,0.016108009,0.001967
